Continent,Country,country_score,date
Asia,Bahrain,2.04692028806153,12-2021
Africa,Libya,0.516215781147291,12-2021
Asia,Turkey,1.13110134012113,12-2021
North America,Haiti,2.60278057018592,12-2021
Africa,Madagascar,1.36387158401458,12-2021
North America,Dominica,1.15880249324036,12-2021
Africa,Sudan,3.65192146354562,12-2021
Africa,Sao Tome and Principe,3.65192146354562,12-2021
Asia,Kuwait,0.628805989622022,12-2021
Europe,Monaco,0.491810493937106,12-2021
Africa,Central African Republic,0.522614269860285,12-2021
Europe,France,3.9037584599379,01-2022
Europe,Switzerland,3.94407626230243,01-2022
South America,Chile,3.96145069034033,01-2022
North America,USA,4.14323171841203,01-2022
Asia,Bangladesh,3.70315164883678,01-2022
Asia,India,3.85939823751595,01-2022
Africa,Egypt,3.1314697910044,01-2022
Europe,Germany,3.75373008888254,01-2022
Europe,Austria,3.31276419344242,01-2022
Asia,Japan,4.73773501481182,01-2022
North America,Mexico,4.11519881431117,01-2022
Europe,Poland,3.46225873998923,01-2022
South America,Brazil,4.11310306321595,01-2022
Europe,Slovenia,3.9223602670337,01-2022
Europe,United Kingdom,4.19773863351928,01-2022
Africa,Eswatini,4.14079180383933,01-2022
North America,Cuba,3.4744321632189,01-2022
Europe,Czech Republic,3.67133704415856,01-2022
Europe,Belgium,4.06640087569874,01-2022
Europe,Russia,3.45781698142153,01-2022
Europe,Portugal,4.0009725350049,01-2022
Asia,Indonesia,4.13193424978967,01-2022
Asia,South Korea,3.10910605996172,01-2022
Asia,Kyrgyzstan,3.91957884372462,01-2022
Europe,Romania,3.8747737186212,01-2022
Oceania,New Zealand,3.4974110967672,01-2022
Europe,Netherlands,3.968681034386,01-2022
South America,Peru,3.88590684332166,01-2022
Europe,Italy,3.8722922291361,01-2022
Asia,Malaysia,3.22852465960044,01-2022
Europe,Croatia,3.60094950564448,01-2022
Asia,Thailand,3.75559062304111,01-2022
Europe,Slovakia,3.50126843115796,01-2022
Asia,Israel,4.1054051236206,01-2022
North America,Canada,4.20683621152956,01-2022
Asia,Vietnam,2.54621049355462,01-2022
Europe,Denmark,4.26458825889135,01-2022
Europe,Lithuania,3.47359533506238,01-2022
Africa,Nigeria,4.03367998285099,01-2022
Europe,Finland,4.07427443279347,01-2022
Europe,Spain,3.93143443914309,01-2022
South America,Argentina,4.00106313686197,01-2022
Europe,Turkey,4.27578594771759,01-2022
Europe,Sweden,4.11803617873821,01-2022
Oceania,Australia,4.12710922008452,01-2022
South America,Colombia,4.0683992974831,01-2022
Europe,Luxembourg,4.06550186458576,01-2022
Europe,Greece,3.91807312268529,01-2022
Africa,Reunion,3.607364112104,01-2022
Asia,Hong Kong,4.27501602746633,01-2022
Europe,Bulgaria,3.43519890167212,01-2022
South America,Ecuador,3.95119195086976,01-2022
Asia,Philippines,4.24837150024533,01-2022
North America,Saint Vincent and the Grenadines,3.14829294110761,01-2022
Africa,Mauritius,3.35415792886256,01-2022
Asia,Singapore,3.88754370982623,01-2022
Africa,South Africa,4.22029619212459,01-2022
Oceania,Northern Mariana Islands,3.46374819485956,01-2022
Africa,Algeria,3.39732690168897,01-2022
South America,Paraguay,3.91615199228288,01-2022
Europe,Ireland,4.16616542648857,01-2022
Asia,Pakistan,3.96359729041584,01-2022
Asia,Iran,3.6459171535898,01-2022
Africa,Cameroon,4.18301984089715,01-2022
Asia,Cambodia,3.22245845991326,01-2022
Asia,Brunei,3.70790334582947,01-2022
Europe,Serbia,4.08692383654267,01-2022
South America,Trinidad and Tobago,2.71262267487119,01-2022
North America,Martinique,3.71084714926974,01-2022
Asia,Nepal,3.97361833593414,01-2022
Asia,Sri Lanka,3.88333715580201,01-2022
North America,El Salvador,4.18936446387474,01-2022
Europe,Estonia,4.00922574719849,01-2022
Europe,Latvia,3.61625215031536,01-2022
North America,Saint Kitts and Nevis,2.28026575412037,01-2022
Africa,Senegal,3.72178204223936,01-2022
Africa,Zambia,4.16486918607192,01-2022
Asia,Iraq,3.62659837503307,01-2022
Europe,Belarus,2.12864722512966,01-2022
Asia,Lebanon,3.94093791064861,01-2022
Europe,Norway,4.11814387303522,01-2022
Africa,Morocco,3.58560180396575,01-2022
Asia,Jordan,3.12915056897013,01-2022
Africa,Mozambique,4.22293473749515,01-2022
North America,Jamaica,4.22113403953546,01-2022
Europe,Ukraine,3.90838742982769,01-2022
Europe,Canary Islands,3.87596600291496,01-2022
Asia,Qatar,3.532090358089,01-2022
Africa,Kenya,4.15368368603559,01-2022
Africa,Rwanda,4.19832427653191,01-2022
North America,Guatemala,4.16213093277199,01-2022
North America,Puerto Rico,4.23569734595577,01-2022
Africa,Botswana,4.17764164290777,01-2022
Africa,Cabo Verde,4.20508538970254,01-2022
South America,Bonaire,4.08403717477292,01-2022
Europe,Kosovo,4.13930977457282,01-2022
Europe,Bosnia and Herzegovina,3.01677213206224,01-2022
Asia,Maldives,3.6013507189633,01-2022
North America,Sint Maarten,4.21774429394429,01-2022
South America,Curacao,3.91066761819517,01-2022
North America,Costa Rica,4.14396115518621,01-2022
Europe,Moldova,3.89243900229106,01-2022
Asia,Georgia,3.70292700778663,01-2022
Africa,Guinea,3.92449070183678,01-2022
North America,Belize,4.05769021212582,01-2022
North America,U.S. Virgin Islands,4.32357425006967,01-2022
Europe,Malta,3.56994468129379,01-2022
Oceania,Guam,4.3011203375999,01-2022
Africa,Angola,4.17888768331003,01-2022
Africa,Gambia,4.25913463579083,01-2022
Asia,Kazakhstan,3.62032856500563,01-2022
Africa,Malawi,4.18207318613427,01-2022
Oceania,Papua New Guinea,4.30916473092459,01-2022
Asia,Mongolia,4.18936559934425,01-2022
South America,French Guiana,3.70484527932705,01-2022
Africa,Djibouti,4.25937549539541,01-2022
North America,Honduras,4.2044243070918,01-2022
Africa,Mayotte,4.21686977995426,01-2022
Africa,Ethiopia,4.16427323438201,01-2022
Africa,Seychelles,3.97087696080718,01-2022
Africa,Ghana,4.13582212544361,01-2022
North America,Panama,4.18195842990992,01-2022
Africa,Namibia,4.1232609384572,01-2022
Europe,Cyprus,3.71182674032292,01-2022
South America,Guyana,4.07424041709555,01-2022
Africa,Central African Republic,3.16036513254796,01-2022
South America,Uruguay,4.2721621380089,01-2022
Asia,Syria,2.90734552961967,01-2022
North America,Haiti,4.14070316971363,01-2022
South America,Venezuela,3.12960891446464,01-2022
Asia,Oman,4.21633035158066,01-2022
Africa,Madagascar,4.21962905786048,01-2022
Europe,Montenegro,3.77650964077169,01-2022
Africa,Togo,4.22981247223718,01-2022
South America,Bolivia,3.85916990619644,01-2022
Asia,Taiwan,4.09846757479796,01-2022
North America,Anguilla,2.76916032896191,01-2022
North America,Guadeloupe,3.99057764500677,01-2022
Asia,Turkey,4.27578594771759,01-2022
Africa,Benin,4.24293841366219,01-2022
Oceania,Kiribati,4.13871992890619,01-2022
Europe,North Macedonia,3.97636773269446,01-2022
North America,Montserrat,2.98908647895266,01-2022
North America,Antigua and Barbuda,2.97772904869092,01-2022
Africa,Tanzania,4.15049174482274,01-2022
Africa,Burkina Faso,3.63406251411989,01-2022
Europe,Liechtenstein,3.8195433052849,01-2022
Asia,Kuwait,4.16155803334755,01-2022
Europe,Hungary,3.6303986029078,01-2022
South America,Suriname,4.08472096327346,01-2022
North America,Dominica,2.39730682626365,01-2022
Asia,China,1.10884567057509,01-2022
North America,Dominican Republic,4.19912026059865,01-2022
Africa,Uganda,4.22486439371696,01-2022
Asia,Myanmar,4.25946880405879,01-2022
Africa,Republic of the Congo,4.2381730995292,01-2022
Africa,Democratic Republic of the Congo,3.44357193604743,01-2022
Africa,Tunisia,2.66740695839942,01-2022
Europe,Crimea,4.15049174482274,01-2022
South America,Aruba,4.07241549821762,01-2022
Africa,Lesotho,4.20369972595674,01-2022
North America,Saint Lucia,2.62513388284577,01-2022
Europe,Andorra,4.04831330853857,01-2022
Asia,Saudi Arabia,4.22073679792382,01-2022
Africa,Somalia,3.9623248754019,01-2022
Oceania,New Caledonia,2.9726670488014,01-2022
Africa,Equatorial Guinea,4.2062712314934,01-2022
Oceania,Solomon Islands,1.6209886047007,01-2022
Oceania,American Samoa,4.37123100389379,01-2022
Asia,Armenia,2.87048234603995,01-2022
Africa,Chad,3.83608143117604,01-2022
Asia,Palestine,4.26205071816407,01-2022
Europe,Azerbaijan,4.18633228704266,01-2022
North America,Nicaragua,4.24779901803271,01-2022
Africa,Mali,4.10135023108365,01-2022
Africa,Sudan,4.11946196677365,01-2022
Asia,Bahrain,3.98639200175894,01-2022
Africa,Niger,2.56813122805707,01-2022
Africa,Cote d'Ivoire,0.488037950386654,01-2022
Asia,Laos,0.977251273920548,01-2022
North America,Saint Martin,4.26843826104222,01-2022
Europe,Albania,0.512676638140455,01-2022
Asia,Timor-Leste,4.15049174482274,01-2022
Africa,Guinea-Bissau,4.15049174482274,01-2022
Europe,France,4.44148285648831,02-2022
Asia,India,4.34249824149753,02-2022
Africa,Egypt,4.36399674572891,02-2022
North America,USA,4.39130717439218,02-2022
Oceania,Australia,4.51467222447793,02-2022
South America,Brazil,4.31659851260258,02-2022
Africa,Eswatini,4.48679858510889,02-2022
North America,Cuba,4.1232591142621,02-2022
Africa,Senegal,4.38207370278378,02-2022
Europe,Romania,4.4583818301303,02-2022
Europe,Italy,4.39737030677254,02-2022
Europe,Spain,4.43057813642727,02-2022
Asia,Israel,4.41980758844129,02-2022
South America,Colombia,4.40174916678799,02-2022
Europe,Bulgaria,4.40808632136062,02-2022
Asia,Bangladesh,4.39949919318686,02-2022
South America,Ecuador,4.41671085345874,02-2022
Europe,Denmark,4.52172092399097,02-2022
Europe,Croatia,4.44509209578745,02-2022
Europe,Czech Republic,4.43840764726359,02-2022
Europe,Russia,4.12853871002032,02-2022
Europe,Germany,4.4609373352914,02-2022
Asia,Vietnam,3.39110017612303,02-2022
Africa,South Africa,4.42394741788431,02-2022
Europe,Luxembourg,4.45235570432819,02-2022
Europe,United Kingdom,4.52678832965108,02-2022
Asia,Pakistan,4.21424711176502,02-2022
Europe,Greece,4.43234444385549,02-2022
North America,Puerto Rico,4.41292995115632,02-2022
Europe,Switzerland,4.45208003958494,02-2022
Asia,Maldives,4.41763423643797,02-2022
Europe,Austria,4.25508678492416,02-2022
Oceania,Papua New Guinea,4.64506262870567,02-2022
South America,Paraguay,4.37299781691802,02-2022
Asia,Thailand,4.38949354432909,02-2022
Asia,Indonesia,4.43252703834045,02-2022
Asia,Hong Kong,4.78496689467215,02-2022
Europe,Slovakia,4.41366304906024,02-2022
Asia,Malaysia,4.44582026894588,02-2022
Africa,Morocco,3.90934046217145,02-2022
Asia,Japan,4.92951703341589,02-2022
North America,Mexico,4.40617100231581,02-2022
North America,Canada,4.49184866586273,02-2022
Europe,Finland,4.46629678869647,02-2022
Asia,Cambodia,4.47358302681298,02-2022
Europe,Sweden,4.47359722578344,02-2022
Europe,Poland,4.46052461624791,02-2022
North America,Jamaica,4.46642106096821,02-2022
South America,Chile,4.40931981081311,02-2022
Asia,South Korea,4.37845489937634,02-2022
Europe,Netherlands,4.46634645157282,02-2022
Europe,Lithuania,4.49341480350846,02-2022
Europe,Slovenia,4.44125862621346,02-2022
Europe,Belgium,4.4434082036889,02-2022
Asia,Brunei,4.58885502375994,02-2022
Europe,Turkey,4.43876788858002,02-2022
Europe,Portugal,4.48415024774125,02-2022
Europe,Norway,4.50370355433668,02-2022
Europe,Estonia,4.48733276796795,02-2022
Oceania,New Zealand,4.77822868252617,02-2022
Europe,Ireland,4.51632285350511,02-2022
North America,Martinique,4.33421687878778,02-2022
Africa,Ghana,4.23620763838315,02-2022
Asia,Philippines,4.59096313070037,02-2022
Africa,Botswana,4.48241017839713,02-2022
Europe,Kosovo,4.48072119708514,02-2022
South America,French Guiana,3.68381354428334,02-2022
Asia,Georgia,4.43822745520181,02-2022
Africa,Mauritius,4.41079598818595,02-2022
South America,Peru,4.40887975069044,02-2022
Europe,Liechtenstein,4.38151015099966,02-2022
Africa,Nigeria,4.30146672918534,02-2022
Oceania,Northern Mariana Islands,4.68580116542183,02-2022
South America,Guyana,4.40204764166246,02-2022
Africa,Uganda,4.29654040597609,02-2022
Asia,Singapore,4.45135192571944,02-2022
North America,Costa Rica,4.42566799874937,02-2022
South America,Argentina,4.393807807561,02-2022
Africa,Reunion,4.45819817046048,02-2022
Asia,Jordan,4.51971582758618,02-2022
North America,Panama,4.53230901338214,02-2022
North America,U.S. Virgin Islands,4.52084180918097,02-2022
Europe,Moldova,4.49683768690321,02-2022
Africa,Malawi,4.28213113285005,02-2022
South America,Curacao,4.37740908012246,02-2022
Asia,Iran,4.46295717863802,02-2022
Africa,Democratic Republic of the Congo,4.25729770087361,02-2022
Europe,Canary Islands,4.50126167075727,02-2022
Africa,Tanzania,4.4423889602509,02-2022
Europe,Bosnia and Herzegovina,2.82892299578104,02-2022
Asia,Nepal,4.49653265471619,02-2022
North America,Guatemala,4.40633553025764,02-2022
South America,Trinidad and Tobago,4.28057637315439,02-2022
Africa,Togo,4.36731329590706,02-2022
Asia,China,4.55522008308776,02-2022
Europe,Cyprus,4.5010171614359,02-2022
Asia,Iraq,4.21190126884751,02-2022
Africa,Seychelles,4.4412689106729,02-2022
North America,Belize,4.42051552319628,02-2022
Africa,Kenya,4.22219299753252,02-2022
Africa,Algeria,4.35256369625906,02-2022
Africa,Madagascar,4.45969077009213,02-2022
Asia,Kazakhstan,4.47361095137664,02-2022
Asia,Qatar,4.53581885564264,02-2022
Africa,Tunisia,4.38510050863797,02-2022
Oceania,Guam,4.6835960610887,02-2022
North America,Guadeloupe,4.43055838776951,02-2022
Africa,Djibouti,4.4378763211969,02-2022
Asia,Sri Lanka,4.50710433299268,02-2022
Africa,Ethiopia,4.45186574722449,02-2022
Africa,Zambia,4.4836253189242,02-2022
North America,Sint Maarten,4.42663918635998,02-2022
Europe,Montenegro,4.49787246097631,02-2022
Europe,Andorra,4.47455202993805,02-2022
South America,Venezuela,4.0647246206598,02-2022
South America,Uruguay,4.41292531949553,02-2022
North America,Saint Martin,4.45769479296293,02-2022
Asia,Syria,4.49542028130007,02-2022
Europe,Belarus,4.41638964182281,02-2022
South America,Bolivia,3.45611623098019,02-2022
Africa,Mozambique,4.35449146202328,02-2022
South America,Bonaire,4.42052476739821,02-2022
North America,Anguilla,4.35598248127516,02-2022
Europe,Crimea,4.49705309266493,02-2022
Asia,Lebanon,4.50482413350647,02-2022
North America,Dominican Republic,4.45542627045079,02-2022
Asia,Mongolia,4.43043385534128,02-2022
Asia,Taiwan,4.49436165205478,02-2022
Africa,Niger,4.17888324746119,02-2022
Europe,Ukraine,4.43874565023812,02-2022
Africa,Guinea,4.55355804010662,02-2022
Asia,Kuwait,4.28801619143629,02-2022
Africa,Rwanda,4.45769633568101,02-2022
Europe,North Macedonia,4.20148562877836,02-2022
South America,Aruba,4.44009820451301,02-2022
Africa,Namibia,4.28359281909295,02-2022
Europe,Latvia,4.49269651514835,02-2022
Oceania,Palau,4.48484423683983,02-2022
Oceania,American Samoa,4.42635367008563,02-2022
North America,Dominica,4.42635367008563,02-2022
Asia,Laos,0.77019898767373,02-2022
North America,Saint Lucia,2.92074554947944,02-2022
Oceania,Solomon Islands,0.719701105408593,02-2022
Africa,Gambia,5.23812846941479,02-2022
Africa,Cameroon,4.43928353905183,02-2022
Europe,Albania,4.45842425041617,02-2022
Asia,Myanmar,4.49630168753598,02-2022
Europe,Monaco,4.51703257854974,02-2022
Europe,Serbia,4.26119099633786,02-2022
North America,Antigua and Barbuda,4.27415819514948,02-2022
Oceania,New Caledonia,2.74411150986298,02-2022
North America,Nicaragua,4.39059466319874,02-2022
Africa,Mali,4.53581885564264,02-2022
Asia,Bahrain,4.48141979043413,02-2022
Africa,Mayotte,4.48217009702612,02-2022
Africa,Cabo Verde,4.60271465941343,02-2022
North America,Montserrat,4.42635367008563,02-2022
Africa,Libya,0.702763241303406,02-2022
South America,Suriname,4.43219394077799,02-2022
Asia,Afghanistan,4.46452370763387,02-2022
North America,El Salvador,4.4183312506445,02-2022
Europe,Malta,3.20894602802852,02-2022
North America,Turks and Caicos Islands,4.53581885564264,02-2022
Europe,France,4.60558540411763,03-2022
South America,Colombia,4.56398029394016,03-2022
Africa,South Africa,4.65701212683325,03-2022
Europe,Turkey,4.59878734890891,03-2022
Asia,India,4.57264651367332,03-2022
Europe,Spain,4.58053775399774,03-2022
Africa,Egypt,4.48086016207354,03-2022
North America,USA,4.59466660675214,03-2022
Oceania,Australia,4.66586009973572,03-2022
Europe,Poland,4.56913065688504,03-2022
North America,Cuba,4.37160860720945,03-2022
Europe,Portugal,4.60514713250921,03-2022
Asia,Israel,4.53904741500065,03-2022
Europe,Austria,4.46389491665242,03-2022
Europe,Italy,4.58253225768328,03-2022
Asia,Pakistan,4.45071773392691,03-2022
Asia,Maldives,4.66476550406949,03-2022
Asia,Nepal,4.56889666672903,03-2022
Europe,Germany,4.60684085715551,03-2022
Oceania,Solomon Islands,0.808894173816197,03-2022
Asia,Malaysia,4.66258095806077,03-2022
Africa,Morocco,4.33629089456883,03-2022
Asia,Vietnam,4.29529617765234,03-2022
Africa,Nigeria,4.44223489363533,03-2022
South America,Paraguay,4.31326923378214,03-2022
Europe,Ireland,4.64981542390077,03-2022
Africa,Senegal,4.540843855499,03-2022
South America,Ecuador,4.52412222522668,03-2022
Europe,Slovenia,4.59093413464332,03-2022
Europe,Luxembourg,4.61530211022257,03-2022
Asia,Indonesia,4.6078964412868,03-2022
Europe,Slovakia,4.5619731828414,03-2022
North America,Mexico,4.5482188695514,03-2022
Europe,Liechtenstein,4.56621133877143,03-2022
Europe,Belgium,4.58095485963225,03-2022
Europe,United Kingdom,4.67039748053721,03-2022
Asia,Singapore,4.68085953721992,03-2022
Europe,Denmark,4.62651615476518,03-2022
Asia,Japan,4.94602151021619,03-2022
Europe,Switzerland,4.6177594538242,03-2022
Europe,Netherlands,4.61533252222523,03-2022
North America,Canada,4.60981689233863,03-2022
Europe,Sweden,4.56385093031801,03-2022
Asia,Thailand,4.60760453483216,03-2022
Europe,Croatia,4.62168353671406,03-2022
Europe,Lithuania,4.60045335465421,03-2022
Europe,Romania,4.62597438417692,03-2022
North America,Costa Rica,4.58612519674746,03-2022
South America,Brazil,4.44362851541766,03-2022
Europe,Czech Republic,4.57699953862738,03-2022
Asia,South Korea,4.55128801584613,03-2022
Oceania,Northern Mariana Islands,4.70275368017013,03-2022
North America,Puerto Rico,4.57804706848326,03-2022
Africa,Mauritius,4.62916886068473,03-2022
Asia,Hong Kong,4.93472718751079,03-2022
Africa,Reunion,4.63068639396827,03-2022
Europe,Norway,4.63386526166987,03-2022
Africa,Zambia,4.38382776932977,03-2022
Asia,Iran,4.47728622129361,03-2022
Europe,Estonia,4.62235237988053,03-2022
Europe,Greece,4.62796424014381,03-2022
Europe,Bulgaria,4.62071178458012,03-2022
