Pango lineage,antigenic_score,frequency,zscore,significant,date
BA.1.1.14,16.855367826835458,9.513035961343984e-05,,no,05-2022
XAR,16.743570484244593,2.8952718143220824e-05,,no,05-2022
BA.1.15,16.7249155725773,0.0004136102591888,,no,05-2022
BA.1.1,16.716117582991238,0.0043553160292587,2.298242368941852,yes,05-2022
BA.2.71,16.678062101563416,0.0007217499022845,,no,05-2022
BA.4.1.7,16.669594293758877,1.6544410367554756e-05,,no,05-2022
BA.5.6.2,16.657094293758878,2.0680512959443445e-06,,no,05-2022
BA.2.13.1,16.562542301363955,0.0006617764147021,,no,05-2022
BA.1.1.17,16.488498013036907,2.0680512959443445e-06,,no,05-2022
BA.1.20,16.4733173536001,3.515687203105386e-05,,no,05-2022
BA.1.1.18,16.437895609288017,0.0001013345135012,,no,05-2022
BF.3.1,16.425219293758875,2.0680512959443445e-06,,no,05-2022
BA.2.47,16.423919730895534,0.0007961997489385,,no,05-2022
BA.2.12.2,16.360235975060853,0.0008809898520722,,no,05-2022
BA.2.3.7,16.344204718269204,0.0027422360184222,1.787227884133344,yes,05-2022
BA.1.17.2,16.327028104161695,0.0001530357958998,,no,05-2022
BE.1.3,16.324607462539475,5.583738499049731e-05,,no,05-2022
BA.2.56.1,16.29556865268197,0.0001344233342363,,no,05-2022
BA.1.1.11,16.247008331289685,6.204153887833034e-06,,no,05-2022
BA.2.3.1,16.191929731696682,0.0074594610244712,1.5779995105175566,yes,05-2022
BA.4.6.4,16.189177627508876,6.204153887833034e-06,,no,05-2022
BF.16,16.13809429375888,2.0680512959443445e-06,,no,05-2022
BG.2,16.12869789772276,0.000479787900659,,no,05-2022
BA.1.1.1,16.123827984845715,0.0002274856425538,,no,05-2022
BA.2.55,16.098430298559812,0.000184056565339,,no,05-2022
BG.5,16.03584602804984,0.0014434998045691,1.3635378960592666,yes,05-2022
BA.4.5,16.034811084560882,0.0001034025647972,,no,05-2022
BA.2.77,16.019412213293172,5.9973487582386e-05,,no,05-2022
BA.5.9,16.004604112842568,4.5497128510775584e-05,,no,05-2022
BA.5.5.2,15.99209429375888,1.4476359071610412e-05,,no,05-2022
BA.2.60,15.970480883231156,0.0002626425145849,,no,05-2022
BE.4,15.965427627092213,6.204153887833034e-06,,no,05-2022
BA.5.1.33,15.959594293758876,2.0680512959443445e-06,,no,05-2022
BA.2.85,15.942600819265047,5.583738499049731e-05,,no,05-2022
BF.24,15.912094293758878,2.0680512959443445e-06,,no,05-2022
BA.1,15.866532011806449,0.000777587287275,,no,05-2022
BA.1.18,15.84166455895408,0.0001778524114512,,no,05-2022
BA.1.17,15.839509389930257,0.0001778524114512,,no,05-2022
BA.4.6.5,15.816677627508875,1.2408307775666068e-05,,no,05-2022
BA.2.10.1,15.80925034412615,0.0026305612484412,1.0521916435798346,yes,05-2022
BA.5.1.3,15.80546231687797,0.0004239505156685,,no,05-2022
BA.5.10,15.802933415022768,1.6544410367554756e-05,,no,05-2022
DE.1,15.801137192660882,3.929297462294255e-05,,no,05-2022
CN.1,15.785335034536656,2.0680512959443445e-06,,no,05-2022
BA.4.7,15.782060304161748,5.9973487582386e-05,,no,05-2022
XAT,15.746853087870177,0.0001282191803485,,no,05-2022
BG.3,15.745046633332832,7.651789794994075e-05,,no,05-2022
BA.2.56,15.735455172535104,0.0053397084461282,0.9507958458836772,no,05-2022
BA.1.15.3,15.729408528778572,4.136102591888689e-06,,no,05-2022
BA.2.12.1,15.727263982706624,0.253936018629006,0.9395410143163478,no,05-2022
BA.2.41,15.724532583841356,0.000926486980583,,no,05-2022
XBA,15.71624111866364,2.0680512959443445e-06,,no,05-2022
BF.7,15.711816515425546,1.2408307775666068e-05,,no,05-2022
BA.1.9,15.70973880742286,1.0340256479721724e-05,,no,05-2022
BA.2.9.6,15.70712909913718,0.0004880601058428,,no,05-2022
BA.2.2,15.70622451243372,0.0012573751879341,0.9106324309303248,no,05-2022
BA.2.9.1,15.69896165188998,0.000517012823986,,no,05-2022
BF.4,15.695098988440057,0.0001344233342363,,no,05-2022
BA.4.1.1,15.686601865190015,0.0009719841090938,,no,05-2022
BA.5.1.7,15.67959429375888,1.86124616634991e-05,,no,05-2022
BE.1.1.2,15.679594293758878,2.0680512959443445e-06,,no,05-2022
BA.5.2.16,15.679594293758878,8.272205183777378e-06,,no,05-2022
BA.5.1.21,15.679594293758878,1.0340256479721724e-05,,no,05-2022
BF.7.26,15.679594293758878,2.0680512959443445e-06,,no,05-2022
BF.17,15.679594293758878,2.0680512959443445e-06,,no,05-2022
BA.5.2.7,15.679594293758878,2.0680512959443445e-06,,no,05-2022
BA.5.2.12,15.679594293758878,2.0680512959443445e-06,,no,05-2022
BA.5.2.6,15.679594293758877,6.204153887833034e-06,,no,05-2022
BA.4.1.6,15.674888902148286,0.0002068051295944,,no,05-2022
BA.5.2.3,15.668388153495725,7.85859492458851e-05,,no,05-2022
XAN,15.661527259600852,1.86124616634991e-05,,no,05-2022
BA.2.76.1,15.659802626633876,2.0680512959443445e-06,,no,05-2022
BA.2.39,15.629724231426527,0.0001530357958998,,no,05-2022
BA.5.2.4,15.617848162733877,3.308882073510951e-05,,no,05-2022
BA.5.5,15.611444254910229,0.0052218295222594,0.7804027748398196,no,05-2022
BA.2.2.1,15.607268077599109,0.0012325585723828,0.7746646374976068,no,05-2022
BA.5.7,15.601469293758878,8.272205183777378e-06,,no,05-2022
BA.4.6,15.569512610758029,0.0003164118482794,,no,05-2022
BG.1,15.557297120225938,0.0002088731808903,,no,05-2022
BA.4.4,15.551466467954628,0.0014621122662326,0.697992294298959,no,05-2022
BA.2.79,15.550244298300518,8.479010313371812e-05,,no,05-2022
BQ.1.1.74,15.548176040525542,1.2408307775666068e-05,,no,05-2022
BF.18,15.5451712168358,2.688466684727648e-05,,no,05-2022
BA.2.42,15.53927618703218,0.0009326911344708,,no,05-2022
BA.5.2.21,15.537129016092212,8.272205183777378e-06,,no,05-2022
BA.1.14.1,15.525385698883106,6.410959017427468e-05,,no,05-2022
BA.5.1.16,15.5242018070011,3.102076943916517e-05,,no,05-2022
BA.5.1.4,15.514299154925546,1.6544410367554756e-05,,no,05-2022
BA.1.1.13,15.512402774513095,8.272205183777378e-06,,no,05-2022
BA.5.2.22,15.491168367842208,2.4816615551332136e-05,,no,05-2022
BA.5.3.3,15.48970701673374,0.0002026690270025,,no,05-2022
BF.31,15.486260963758877,2.0680512959443445e-06,,no,05-2022
BF.2,15.4843194769062,0.0001323552829404,,no,05-2022
BA.2.82,15.481498749067022,3.308882073510951e-05,,no,05-2022
BA.2.28,15.46014354540989,0.0001199469751647,,no,05-2022
BF.1.1,15.458395939714386,0.0002398939503295,,no,05-2022
BA.5.1.17,15.42537167597006,0.000665912517294,,no,05-2022
BA.5.1.23,15.410713590209156,0.0007258860048764,,no,05-2022
BA.2.64,15.398631461915173,0.0002791869249524,,no,05-2022
BA.5.1.5,15.38898318265888,2.0680512959443448e-05,,no,05-2022
BF.8,15.3835738414467,0.000256438360697,,no,05-2022
BG.6,15.38056706275092,1.6544410367554756e-05,,no,05-2022
BA.4.1,15.37551699308172,0.0125241186482389,0.4562347785386315,no,05-2022
BF.38,15.36834429375888,1.2408307775666068e-05,,no,05-2022
BA.2.29,15.36484952526612,0.0060138931686061,0.4415774996782324,no,05-2022
XH,15.359594293758876,6.204153887833034e-06,,no,05-2022
XU,15.359594293758876,6.204153887833034e-06,,no,05-2022
BA.2.10.2,15.358782070629989,0.0014538400610488,0.4332407157186352,no,05-2022
BA.5.2.28,15.356353744179795,9.099425702155115e-05,,no,05-2022
BA.5.1.35,15.35496293478227,0.0001654441036755,,no,05-2022
BA.5.2.2,15.354388356219207,0.0003867255923415,,no,05-2022
BA.2.58,15.352527151572806,0.000256438360697,,no,05-2022
BA.2.3.13,15.347901721275308,0.0043491118753709,0.4182909340697178,no,05-2022
BA.5.1.6,15.347108028483214,3.72249233269982e-05,,no,05-2022
BA.2.13,15.341912207084428,0.0041547150535521,0.4100612415830272,no,05-2022
BA.2.3.18,15.34065687327866,0.0005108086700982,,no,05-2022
BA.5.2.9,15.325122520250398,9.513035961343984e-05,,no,05-2022
BF.36,15.315189825582902,2.8952718143220824e-05,,no,05-2022
BA.2.3.11,15.314357638105092,0.0015717189849177,0.3722008038118861,no,05-2022
BE.3,15.312395846102476,0.0002729827710646,,no,05-2022
BA.4.2,15.298920529577057,0.0006927971841413,,no,05-2022
BF.41,15.297281739540695,2.2748564255387792e-05,,no,05-2022
BA.2.81,15.29176346332216,0.0004012019514132,,no,05-2022
XAZ,15.290916817203245,8.272205183777379e-05,,no,05-2022
BA.5.2.26,15.289078312610394,4.5497128510775584e-05,,no,05-2022
BA.5.1.24,15.282587416140576,0.0001406274881242,,no,05-2022
XAQ,15.280010873921908,0.0001075386673891,,no,05-2022
BE.5,15.279486731543454,0.0001323552829404,,no,05-2022
BA.5.8,15.278761355369014,0.0002543703094011,,no,05-2022
BA.5.2.27,15.277267904883878,1.6544410367554756e-05,,no,05-2022
BA.2.3.6,15.257143339470652,0.0011415643153612,0.2935874023577327,no,05-2022
BA.2.66,15.254806535745288,0.000256438360697,,no,05-2022
BA.5.1.8,15.231960365187446,2.8952718143220824e-05,,no,05-2022
BA.4.1.8,15.225158884676826,2.688466684727648e-05,,no,05-2022
BA.2.22,15.221746578266997,0.0006803888763656,,no,05-2022
BF.27,15.214283415157633,0.0001406274881242,,no,05-2022
BA.2.30,15.209317315231475,0.000293663284024,,no,05-2022
BA.2.57,15.20303248857534,0.0003164118482794,,no,05-2022
BF.21,15.196078651093142,0.000109606718685,,no,05-2022
BA.2.20,15.185086644132657,0.0010298895453802,0.1945803000552333,no,05-2022
BA.2.10.3,15.18164429391658,0.0001220150264607,,no,05-2022
BA.5.1,15.17743655060406,0.0171937784744812,0.184068943836958,no,05-2022
BE.11,15.175844293758878,4.136102591888689e-06,,no,05-2022
BA.5.2.10,15.17368794435888,6.204153887833034e-06,,no,05-2022
BA.5.1.2,15.1716063409352,8.065400054182944e-05,,no,05-2022
BA.2.44,15.163520800176173,0.0007899955950507,,no,05-2022
BA.1.19,15.152275790828572,2.0680512959443445e-06,,no,05-2022
BA.5.3.1,15.14097386181442,0.0007610428769075,,no,05-2022
BA.4,15.130746078769684,0.0084996908263312,0.1199154560899204,no,05-2022
BA.2.62,15.12859130578052,0.0004136102591888,,no,05-2022
XAP,15.106441218327332,8.272205183777379e-05,,no,05-2022
BA.5.1.10,15.106035594363952,0.0001716482575633,,no,05-2022
BA.1.21.1,15.105856148279765,8.272205183777378e-06,,no,05-2022
BE.1.4,15.101092489983454,9.099425702155115e-05,,no,05-2022
BE.1,15.098055825451844,0.0013649138553232,0.0749985023030162,no,05-2022
BA.2.63,15.096060246218164,8.272205183777379e-05,,no,05-2022
BA.2.32,15.09185238940522,0.0006576403121103,,no,05-2022
BA.2.3.4,15.08767979054594,0.000556305798609,,no,05-2022
BA.2.3.12,15.086755672616642,0.0009099425702155,,no,05-2022
BA.1.10,15.085581350161906,2.0680512959443445e-06,,no,05-2022
BF.1,15.0828908376153,0.0015282899077028,0.0541615558526386,no,05-2022
BA.5.1.25,15.080617550236946,5.583738499049731e-05,,no,05-2022
BA.2.33,15.08001758454559,0.0002171453860741,,no,05-2022
BA.2.68,15.078323794727591,0.0010340256479721,0.0478863626831191,no,05-2022
BQ.1,15.077163738425543,4.136102591888689e-06,,no,05-2022
BA.5.2.1,15.073324051426845,0.0059952807069426,0.0410166319226209,no,05-2022
BA.2.10,15.073104049884838,0.0084541936978204,0.0407143461312181,no,05-2022
BA.2.3.10,15.063052305369816,0.0005314891830576,,no,05-2022
XAH,15.060913673649578,8.892620572560682e-05,,no,05-2022
BA.2.38.4,15.045604948737376,3.102076943916517e-05,,no,05-2022
BA.2.48,15.03369913950926,0.0022355634509158,-0.0134286585469116,no,05-2022
BA.2.3.14,15.033081850595131,0.0008024039028264,,no,05-2022
XAF,15.018770685739923,0.0002419620016254,,no,05-2022
BF.28,15.017549097906228,0.0002502342068092,,no,05-2022
BA.2.16,15.00882892621948,3.308882073510951e-05,,no,05-2022
BA.2.36,15.003176290306367,0.0089050288803363,-0.0553675628974277,no,05-2022
XAC,14.996864166813522,0.0004715156954753,,no,05-2022
BA.2.3.15,14.993369939113208,0.0009864604681654,,no,05-2022
BA.2.59,14.984079167382305,0.000481855951955,,no,05-2022
BA.2.23,14.977968085479477,0.0056250995249686,-0.0900040571531172,no,05-2022
BA.2.3.5,14.96931000034058,0.0001675121549714,,no,05-2022
BA.5.6,14.964647065167991,0.0010195492889005,-0.1083073614410292,no,05-2022
BA.4.8,14.960932125203234,0.0001013345135012,,no,05-2022
BA.2.35,14.957242317926138,0.0004942642597306,,no,05-2022
BA.2.8,14.955585307972834,0.0010236853914924,-0.1207583671033474,no,05-2022
BA.2.50,14.947055376347883,0.0003825894897497,,no,05-2022
XAL,14.946849229618024,0.0001716482575633,,no,05-2022
BA.5.1.15,14.941984240920386,4.963323110266427e-05,,no,05-2022
BA.2.3,14.940993362879343,0.0477409641668752,-0.1408079432584432,no,05-2022
BA.2.15,14.937456171071856,5.9973487582386e-05,,no,05-2022
BA.2.5,14.934748596344138,0.0022603800664671,-0.1493883567273954,no,05-2022
BA.2.21,14.932944101536933,0.0015613787284379,-0.1518677627165714,no,05-2022
BA.2.9.5,14.93202453737726,0.0014910649843758,-0.1531312592230852,no,05-2022
BA.2.26,14.92879352136626,0.0006038709784157,,no,05-2022
BA.5.3,14.928410666138214,0.0017123464730419,-0.1580967786351795,no,05-2022
BA.5.1.22,14.927925112752416,0.0006824569276616,,no,05-2022
BA.5.1.11,14.920734769658878,2.0680512959443445e-06,,no,05-2022
BA.2.1,14.919050996667,0.0025767919147466,-0.1709571207381214,no,05-2022
BF.3,14.915847468282683,6.204153887833034e-05,,no,05-2022
XAU,14.911681266524386,8.479010313371812e-05,,no,05-2022
XAB,14.91118008974432,7.031374406210772e-05,,no,05-2022
BA.2.31.1,14.90892306980453,0.0003184798995754,,no,05-2022
BA.5.1.30,14.90149697279582,0.0001902607192268,,no,05-2022
BA.2.70,14.895050471424565,0.0003908616949334,,no,05-2022
BA.2.53,14.892674618924469,0.0004984003623225,,no,05-2022
XG,14.861853848370476,0.0001695802062674,,no,05-2022
BA.5.2,14.860726245603258,0.0025561114017872,-0.2510963023679324,no,05-2022
BA.2.9.7,14.854795582662488,0.0004094741565969,,no,05-2022
XAS,14.853850166805548,1.0340256479721724e-05,,no,05-2022
BA.4.1.4,14.853169670981092,5.376933369455296e-05,,no,05-2022
BA.2.17,14.851951801685123,0.0001675121549714,,no,05-2022
BA.5.1.14,14.848327494628718,2.4816615551332136e-05,,no,05-2022
XAA,14.844374198914036,9.099425702155115e-05,,no,05-2022
BA.2.78,14.827029548065289,0.0002274856425538,,no,05-2022
BA.2.3.8,14.825279021399467,5.790543628644165e-05,,no,05-2022
XL,14.80734363351718,3.929297462294255e-05,,no,05-2022
BA.2.73,14.80653871608703,0.0007713831333872,,no,05-2022
XJ,14.80471187020384,3.102076943916517e-05,,no,05-2022
BA.2.46,14.798728565655848,2.2748564255387792e-05,,no,05-2022
BA.2.54,14.798436371265042,0.0006783208250697,,no,05-2022
BA.2.14,14.795799020171549,0.0005769863115684,,no,05-2022
BA.2.37,14.79117311327739,0.0016523729854595,-0.3466634672975081,no,05-2022
XAM,14.781394245608231,0.0004115422078929,,no,05-2022
BA.5.3.4,14.772700223261149,0.0002729827710646,,no,05-2022
XE,14.770873187635711,0.0008499690826331,,no,05-2022
BA.5.1.9,14.770142785752686,2.0680512959443448e-05,,no,05-2022
BA.2.3.9,14.768461882695345,0.0002667786171768,,no,05-2022
BA.1.12,14.766448013014289,4.136102591888689e-06,,no,05-2022
BF.10,14.764731374177147,0.0001488996933079,,no,05-2022
BE.1.1,14.734927910481506,0.0012346266236787,-0.4239453148914876,no,05-2022
BA.5.2.33,14.726608182925544,4.136102591888689e-06,,no,05-2022
XW,14.723296582784936,0.0001799204627471,,no,05-2022
BA.2.65,14.722955921695414,0.0067315069682988,-0.4403950273428988,no,05-2022
BE.12,14.706241979525569,5.376933369455296e-05,,no,05-2022
BG.4,14.699767133220703,0.0002419620016254,,no,05-2022
BA.2.51,14.695198579628531,0.0001695802062674,,no,05-2022
XZ,14.694035964351558,0.0002047370782984,,no,05-2022
BA.2.3.17,14.688959106771753,0.0009554396987262,,no,05-2022
BF.20,14.686261279438876,1.0340256479721724e-05,,no,05-2022
BA.2.3.2,14.68058417700287,0.0007755192359791,,no,05-2022
BA.5,14.679554327165164,0.0019501723720755,-0.5000295427698387,no,05-2022
BA.5.1.1,14.666857400503494,0.000519080875282,,no,05-2022
BF.30,14.637094293758876,2.0680512959443445e-06,,no,05-2022
BA.2,14.631114733636206,0.3604820213960587,-0.5665863529249118,no,05-2022
XAG,14.62647149334449,0.0004404949260361,,no,05-2022
BA.2.4,14.582060643914645,0.0002171453860741,,no,05-2022
BA.2.9,14.56191147885,0.0664196034718445,-0.661672780274167,no,05-2022
BF.26,14.545409146350035,1.4476359071610412e-05,,no,05-2022
BA.2.19,14.544651175828802,8.065400054182944e-05,,no,05-2022
BA.1.15.1,14.532998539923204,1.0340256479721724e-05,,no,05-2022
BF.5,14.53091762504346,0.0005376933369455,,no,05-2022
BA.2.27,14.52790207861274,0.0001778524114512,,no,05-2022
XAE,14.52622379616731,0.0001075386673891,,no,05-2022
BA.2.24,14.520472723971052,0.0058608573727062,-0.7186103212527464,no,05-2022
BF.6,14.516802630675542,4.136102591888689e-06,,no,05-2022
BA.2.49,14.512093615221152,0.0008354927235615,,no,05-2022
XY,14.499840135642518,9.71984109093842e-05,,no,05-2022
BA.2.18,14.495150635713342,0.0084066285180137,-0.7534032932435386,no,05-2022
BA.2.23.1,14.484624622962263,0.0005976668245279,,no,05-2022
BQ.1.1,14.479823957123042,1.86124616634991e-05,,no,05-2022
BA.2.7,14.457700380535067,0.0020949359627916,-0.804860569049732,no,05-2022
BA.2.52,14.44853143209026,0.0011353601614734,-0.8174588572785115,no,05-2022
BA.2.74,14.445529116513653,8.065400054182944e-05,,no,05-2022
BA.2.72,14.439028563102642,0.0009905965707573,,no,05-2022
XN,14.421040386466036,8.892620572560682e-05,,no,05-2022
BA.2.25,14.409099816676042,9.099425702155115e-05,,no,05-2022
BA.2.6,14.390631582617834,0.001408342932538,-0.8970142170285846,no,05-2022
BA.2.25.1,14.352017628052684,2.0680512959443448e-05,,no,05-2022
XAD,14.327943323031883,3.515687203105386e-05,,no,05-2022
BA.4.3,14.310665453432604,8.479010313371812e-05,,no,05-2022
BA.2.40.1,14.308733220404593,0.0012387627262706,-1.0095439339135854,no,05-2022
BF.12,14.268041648210463,4.963323110266427e-05,,no,05-2022
BF.23,14.265924396000711,2.8952718143220824e-05,,no,05-2022
XQ,14.265637547698558,1.2408307775666068e-05,,no,05-2022
BA.2.9.4,14.245873786397889,0.0007755192359791,,no,05-2022
BA.5.2.20,14.23289855128153,5.9973487582386e-05,,no,05-2022
BA.2.31,14.2202647856158,0.0015014052408555,-1.131101040197603,no,05-2022
BA.5.3.2,14.215288313008752,0.0011022713407383,-1.1379387966364798,no,05-2022
BA.4.1.2,14.190550243151298,0.0001799204627471,,no,05-2022
BA.2.11,14.159115554014532,0.0009058064676236,,no,05-2022
BA.2.12,14.133773621334928,0.0036170217166066,-1.2499413437953597,no,05-2022
BA.2.43,14.117973036409737,0.0005128767213941,,no,05-2022
BE.2,14.10753490101488,0.0001633760523796,,no,05-2022
BA.2.40,14.09392401946234,2.2748564255387792e-05,,no,05-2022
BA.2.67,14.093407400548289,0.0001282191803485,,no,05-2022
BA.2.69,14.043602596731311,0.0001323552829404,,no,05-2022
BE.7,14.03973318309221,2.0680512959443445e-06,,no,05-2022
BA.2.79.1,13.994917243322766,8.272205183777378e-06,,no,05-2022
BA.2.34,13.932017493406343,0.0001178789238688,,no,05-2022
BA.4.1.9,13.926364957494718,1.0340256479721724e-05,,no,05-2022
BA.2.9.2,13.875089680274742,0.0003577728741983,,no,05-2022
BF.39,13.871351114337,6.617764147021902e-05,,no,05-2022
CP.5,13.862302627758876,4.136102591888689e-06,,no,05-2022
BA.4.1.3,13.763610105137852,4.342907721483124e-05,,no,05-2022
BA.2.3.16,13.67643628938956,0.0002605744632889,,no,05-2022
BA.4.1.5,13.601724798538138,5.376933369455296e-05,,no,05-2022
XM,13.52570346099437,0.0001861246166349,,no,05-2022
BA.3.1,13.499725678978352,2.2748564255387792e-05,,no,05-2022
BA.2.76,13.496935969690927,0.0004570393364037,,no,05-2022
BA.1.8,13.329339283066666,2.0680512959443445e-06,,no,05-2022
BA.2.38.2,13.235599773694249,3.515687203105386e-05,,no,05-2022
BA.2.45,13.155377920673734,0.0003846575410456,,no,05-2022
BA.2.38,12.92017992194621,0.0055609899347943,-2.9174393463812187,no,05-2022
BA.2.38.1,12.731990120272233,1.4476359071610412e-05,,no,05-2022
Unassigned,12.603545671931949,0.0288906766043424,-3.352500091764946,no,05-2022
XAJ,12.133496676821574,6.204153887833034e-06,,no,05-2022
BA.1.1.7,10.999092855192856,6.204153887833034e-06,,no,05-2022
BA.2.75.3,10.518956350661906,2.0680512959443445e-06,,no,05-2022
BA.2.3.21,10.351267873743549,1.0340256479721724e-05,,no,05-2022
C.37,10.122851361827813,2.0680512959443445e-06,,no,05-2022
BA.1.1.4,10.110174202841668,2.0680512959443445e-06,,no,05-2022
BA.2.3.19,10.107013486395235,1.0340256479721724e-05,,no,05-2022
BA.2.38.3,9.814908578179113,8.272205183777378e-06,,no,05-2022
BF.9,9.496253893012772,4.136102591888689e-06,,no,05-2022
BA.3,8.878789881308009,5.790543628644165e-05,,no,05-2022
B.1.1.529,8.615396616588347,0.0002233495399619,,no,05-2022
B.1.1.7,6.596978451482691,3.308882073510951e-05,,no,05-2022
C.1.2,5.918993122211111,2.0680512959443445e-06,,no,05-2022
AY.29,5.287164137763636,6.204153887833034e-06,,no,05-2022
P.2,5.0844761906,2.0680512959443445e-06,,no,05-2022
AY.79,5.083940331863635,2.0680512959443445e-06,,no,05-2022
B.1.160,5.060214285828571,2.0680512959443445e-06,,no,05-2022
AY.91,4.858247474430304,2.0680512959443445e-06,,no,05-2022
AY.45,4.853386573991841,4.136102591888689e-06,,no,05-2022
B.1.621.1,4.492715624015827,7.85859492458851e-05,,no,05-2022
B.1.621,4.332487553838636,4.136102591888689e-06,,no,05-2022
AY.125,4.283228243686713,4.136102591888689e-06,,no,05-2022
